Number,City,Gender,Age,Income,Illness
931,0,0,62,38130.0,1
932,0,1,42,33564.0,0
933,0,0,61,35369.0,0
934,0,0,52,44141.0,0
935,0,0,28,41499.0,1
936,0,1,61,48818.0,0
937,0,0,36,50367.0,0
938,0,0,64,55768.0,0
939,0,1,63,41066.0,0
940,0,1,28,32576.0,0
941,0,1,38,17634.0,0
942,0,1,48,40956.0,0
943,0,1,26,43134.0,0
944,0,0,25,48640.0,0
945,0,0,34,38668.0,0
946,0,0,31,35769.0,0
947,0,1,58,37390.0,0
948,0,0,26,62829.0,0
949,0,1,60,41589.0,0
950,0,0,32,52609.0,0
951,0,1,33,53759.0,1
952,0,0,31,70340.0,0
953,0,1,51,40322.0,0
954,0,1,40,45254.0,1
955,0,0,48,70473.0,0
956,0,1,60,41613.0,0
957,0,1,45,32292.0,0
958,0,0,34,43159.0,0
959,0,0,41,42034.0,0
960,0,0,55,45975.0,0
961,0,0,57,72245.0,0
962,0,1,58,32157.0,0
963,0,0,34,55417.0,1
964,0,1,42,46840.0,0
965,0,1,54,27955.0,0
966,0,1,32,59654.0,1
967,0,0,62,45268.0,0
968,0,1,40,56463.0,0
969,0,0,35,56033.0,0
970,0,0,62,54903.0,0
971,0,0,60,62588.0,0
972,0,0,64,48532.0,0
973,0,1,45,51746.0,0
974,0,0,63,55645.0,0
975,0,1,27,32235.0,0
976,0,0,39,63087.0,0
977,0,1,64,56341.0,0
978,0,0,53,47805.0,0
979,0,0,35,57044.0,0
980,0,0,55,43573.0,0
981,0,1,62,29060.0,1
982,0,0,46,21376.0,0
983,0,0,55,61459.0,0
984,0,1,34,41694.0,0
985,0,0,45,51579.0,0
986,0,0,57,49005.0,0
987,0,1,45,53578.0,0
988,0,0,40,32086.0,0
989,0,1,37,37503.0,0
990,0,1,65,49281.0,0
991,0,1,52,42539.0,0
992,0,1,52,46952.0,1
993,0,0,51,48797.0,0
994,0,0,36,31666.0,0
995,0,1,51,53092.0,0
996,0,0,37,48650.0,0
997,0,0,63,38553.0,0
998,0,1,38,45329.0,0
999,0,0,64,67187.0,1
1000,0,0,62,55827.0,0
1001,0,0,37,53258.0,0
1002,0,0,28,51142.0,0
1003,0,0,37,54847.0,0
1004,0,0,50,56307.0,0
1005,0,0,61,41224.0,0
1006,0,0,39,38873.0,0
1007,0,0,45,46304.0,0
1008,0,1,36,49689.0,0
1009,0,1,33,16011.0,0
1010,0,0,38,65653.0,0
1011,0,1,36,26406.0,0
1012,0,1,26,44931.0,0
1013,0,0,53,52199.0,0
1014,0,1,54,51477.0,0
1015,0,1,36,41288.0,0
1016,0,0,61,44053.0,0
1017,0,0,48,43721.0,0
1018,0,0,36,51406.0,0
1019,0,1,62,51743.0,0
1020,0,1,59,34273.0,0
1021,0,0,48,43425.0,0
1022,0,0,39,48264.0,0
1023,0,1,41,36271.0,0
1024,0,1,55,53962.0,0
1025,0,0,26,47905.0,0
1026,0,1,38,39390.0,0
1027,0,1,58,48889.0,0
1028,0,1,52,53959.0,0
1029,0,0,39,64615.0,0
1030,0,0,50,36821.0,0
1031,0,1,40,45667.0,1
1032,0,1,59,38260.0,0
1033,0,0,42,49906.0,0
1034,0,0,49,58842.0,0
1035,0,1,45,58010.0,0
1036,0,1,34,42861.0,0
1037,0,0,31,50220.0,0
1038,0,1,42,8613.0,0
1039,0,0,59,29943.0,0
1040,0,0,58,41653.0,1
1041,0,0,56,64565.0,0
1042,0,0,32,51041.0,0
1043,0,1,59,48689.0,0
1044,0,1,63,35931.0,1
1045,0,0,65,78511.0,0
1046,0,0,26,52713.0,0
1047,0,1,30,36528.0,0
1048,0,1,58,47536.0,0
1049,0,0,52,46806.0,0
1050,0,1,42,37339.0,0
1051,0,1,52,57433.0,0
1052,0,1,64,30578.0,0
1053,0,1,26,48973.0,0
1054,0,1,32,56606.0,0
1055,0,1,34,22373.0,0
1056,0,1,52,36149.0,0
1057,0,1,48,34336.0,0
1058,0,0,42,53857.0,0
1059,0,0,60,39800.0,0
1060,0,0,30,61293.0,0
1061,0,0,52,39107.0,0
1062,0,0,40,58161.0,0
1063,0,0,48,53327.0,0
1064,0,0,44,36663.0,1
1065,0,1,39,44833.0,0
1066,0,1,30,43727.0,0
1067,0,1,35,57408.0,0
1068,0,1,54,43645.0,0
1069,0,0,42,37640.0,0
1070,0,1,54,38697.0,0
1071,0,1,28,27773.0,0
1072,0,0,52,44474.0,0
1073,0,0,61,64267.0,1
1074,0,1,52,56072.0,0
1075,0,0,48,62006.0,0
1076,0,0,63,30102.0,0
1077,0,1,35,26027.0,0
1078,0,0,51,67914.0,0
1079,0,1,62,26341.0,0
1080,0,1,30,35656.0,0
1081,0,0,45,35116.0,0
1082,0,1,54,33992.0,0
1083,0,0,62,43787.0,0
1084,0,1,40,31674.0,0
1085,0,1,50,37947.0,0
1086,0,0,63,56412.0,0
1087,0,1,40,26356.0,0
1088,0,0,59,52591.0,0
1089,0,1,38,29309.0,0
1090,0,0,31,51619.0,0
1091,0,0,48,80510.0,0
1092,0,1,61,27424.0,1
1093,0,0,35,42801.0,0
1094,0,0,52,55627.0,0
1095,0,1,57,54946.0,0
1096,0,0,54,66035.0,0
1097,0,1,49,35187.0,0
1098,0,1,42,48487.0,0
1099,0,0,52,59630.0,0
1100,0,0,53,44220.0,0
1101,0,0,59,47271.0,0
1102,0,0,58,52057.0,0
1103,0,0,33,36577.0,0
1104,0,1,35,36714.0,0
1105,0,0,53,40729.0,0
1106,0,0,64,60760.0,1
1107,0,0,29,52386.0,0
1108,0,0,32,42439.0,0
1109,0,0,48,52905.0,0
1110,0,0,30,44974.0,0
1111,0,1,48,34354.0,0
1112,0,1,32,40714.0,0
1113,0,1,52,42882.0,0
1114,0,1,32,33812.0,0
1115,0,1,41,29185.0,0
1116,0,0,49,60030.0,0
1117,0,0,32,55785.0,0
1118,0,1,29,28619.0,0
1119,0,0,64,45607.0,0
1120,0,0,30,38956.0,0
1121,0,0,51,45836.0,0
1122,0,1,36,31058.0,0
1123,0,0,29,49678.0,0
1124,0,1,52,56113.0,0
1125,0,0,61,54879.0,0
1126,0,1,42,29911.0,0
1127,0,0,61,63195.0,0
1128,0,1,58,34265.0,0
1129,0,0,61,27047.0,0
1130,0,1,50,53204.0,0
1131,0,1,52,32032.0,0
1132,0,0,64,53924.0,1
1133,0,0,27,53441.0,0
1134,0,1,35,38158.0,0
1135,0,0,48,43436.0,1
1136,0,1,40,31951.0,0
1137,0,0,64,39621.0,0
1138,0,0,43,64943.0,0
1139,0,1,65,43044.0,0
1140,0,1,48,49861.0,0
1141,0,1,29,32448.0,0
1142,0,1,52,33585.0,0
1143,0,0,46,52232.0,0
1144,0,1,38,41839.0,0
1145,0,1,34,48067.0,0
1146,0,1,46,25775.0,0
1147,0,1,26,52271.0,0
1148,0,1,34,41016.0,0
1149,0,0,51,66294.0,0
1150,0,1,51,40794.0,0
1151,0,0,60,57591.0,0
1152,0,0,61,51921.0,0
1153,0,1,54,47495.0,0
1154,0,0,56,44325.0,0
1155,0,0,37,55730.0,0
1156,0,0,28,37800.0,0
1157,0,0,42,35312.0,0
1158,0,0,58,38383.0,0
1159,0,1,33,44734.0,0
1160,0,0,49,48366.0,0
1161,0,1,51,26811.0,0
1162,0,0,59,61855.0,0
1163,0,1,63,53558.0,0
1164,0,0,43,40268.0,0
1165,0,1,28,53538.0,0
1166,0,0,49,53156.0,0
1167,0,1,54,31292.0,0
1168,0,1,48,31420.0,0
1169,0,1,62,35427.0,0
1170,0,1,32,22083.0,0
1171,0,1,55,33202.0,0
1172,0,1,63,28263.0,0
1173,0,1,64,36685.0,0
1174,0,0,56,55359.0,0
1175,0,0,35,72028.0,0
1176,0,0,27,54770.0,0
1177,0,0,58,63877.0,0
1178,0,1,34,42827.0,0
1179,0,0,65,39217.0,0
1180,0,0,25,51130.0,0
1181,0,0,29,56958.0,0
1182,0,1,53,19540.0,0
1183,0,1,29,47345.0,0
1184,0,1,59,39361.0,0
1185,0,0,60,52368.0,0
1186,0,1,56,30693.0,1
1187,0,0,38,51719.0,0
1188,0,0,45,41569.0,0
1189,0,0,45,53499.0,0
1190,0,0,26,54044.0,0
1191,0,0,47,46839.0,0
1192,0,0,48,67528.0,0
1193,0,0,51,42234.0,0
1194,0,0,27,40762.0,0
1195,0,1,59,12936.0,0
1196,0,1,30,40726.0,0
1197,0,0,61,54039.0,0
1198,0,1,27,35478.0,0
1199,0,0,44,51337.0,0
1200,0,0,56,44458.0,0
1201,0,1,64,32844.0,0
1202,0,1,49,42330.0,0
1203,0,0,44,78007.0,0
1204,0,0,51,70772.0,0
1205,0,1,42,24600.0,0
1206,0,0,29,49985.0,0
1207,0,1,55,23008.0,0
1208,0,1,50,48252.0,0
1209,0,0,57,59129.0,0
1210,0,0,39,42216.0,1
1211,0,1,39,48849.0,1
1212,0,1,48,48380.0,0
1213,0,0,36,51756.0,0
1214,0,1,26,53647.0,0
1215,0,1,45,42284.0,0
1216,0,0,41,51953.0,0
1217,0,0,44,51769.0,0
1218,0,0,45,37838.0,0
1219,0,0,65,57103.0,0
1220,0,0,48,55028.0,0
1221,0,0,51,39618.0,0
1222,0,1,27,37322.0,0
1223,0,1,50,36159.0,0
1224,0,1,33,61632.0,0
1225,0,0,43,43054.0,0
1226,0,1,36,48141.0,0
1227,0,0,61,39731.0,0
1228,0,0,37,55647.0,0
1229,0,0,49,56420.0,1
1230,0,1,50,36240.0,0
1231,0,0,41,40716.0,0
1232,0,1,48,44708.0,0
1233,0,0,51,56271.0,0
1234,0,0,44,62002.0,0
1235,0,1,26,67792.0,0
1236,0,1,36,29717.0,0
1237,0,0,46,53075.0,1
1238,0,0,58,61433.0,0
1239,0,0,43,45752.0,0
1240,0,1,45,38662.0,0
1241,0,0,64,41763.0,0
1242,0,1,54,40193.0,0
1243,0,0,42,46453.0,1
1244,0,0,33,48622.0,0
1245,0,1,45,37128.0,0
1246,0,0,57,49923.0,1
1247,0,1,57,43872.0,0
1248,0,0,40,59585.0,0
1249,0,0,49,53978.0,0
1250,0,1,37,44850.0,0
1251,0,1,51,48795.0,0
1252,0,1,40,37686.0,0
1253,0,0,65,56144.0,0
1254,0,0,52,50360.0,0
1255,0,1,50,56287.0,0
1256,0,0,59,42490.0,1
1257,0,0,44,68903.0,0
1258,0,1,57,34501.0,0
1259,0,0,33,37782.0,0
1260,0,0,54,63665.0,0
1261,0,0,49,27449.0,0
1262,0,0,38,49374.0,0
1263,0,1,38,34372.0,1
1264,0,0,48,49930.0,0
1265,0,0,58,35782.0,0
1266,0,0,30,43341.0,0
1267,0,0,32,35899.0,0
1268,0,0,49,59808.0,0
1269,0,0,42,60860.0,0
1270,0,0,40,40680.0,0
1271,0,0,25,49952.0,0
1272,0,0,32,43154.0,0
1273,0,1,55,25382.0,0
1274,0,0,40,50847.0,0
1275,0,1,41,43713.0,0
1276,0,0,46,57223.0,0
1277,0,1,58,46305.0,0
1278,0,0,27,41623.0,0
1279,0,1,60,40414.0,0
1280,0,0,31,43177.0,0
1281,0,0,38,56306.0,0
1282,0,1,64,49331.0,0
1283,0,0,31,69207.0,0
1284,0,0,34,39603.0,0
1285,0,0,46,54197.0,0
1286,0,0,39,55642.0,0
1287,0,1,55,35236.0,0
1288,0,0,33,57947.0,1
1289,0,1,47,39712.0,0
1290,0,1,64,50673.0,0
1291,0,0,47,48365.0,0
1292,0,0,36,59153.0,0
1293,0,0,43,46793.0,1
1294,0,1,30,38289.0,0
1295,0,1,42,42091.0,0
1296,0,1,40,16128.0,0
1297,0,1,48,37918.0,0
1298,0,1,60,46595.0,1
1299,0,0,52,51252.0,0
1300,0,1,42,31446.0,0
1301,0,1,60,29344.0,0
1302,0,0,38,42456.0,0
1303,0,0,45,63361.0,0
1304,0,1,52,40278.0,0
1305,0,0,53,66016.0,1
1306,0,1,64,26628.0,0
1307,0,0,42,48764.0,0
1308,0,1,45,38151.0,0
1309,0,0,40,65836.0,0
1310,0,1,54,34549.0,0
1311,0,1,30,42116.0,0
1312,0,1,35,30412.0,0
1313,0,0,31,64413.0,1
1314,0,1,42,43255.0,0
1315,0,0,35,55791.0,0
1316,0,1,40,47367.0,0
1317,0,0,48,23359.0,0
1318,0,0,63,52462.0,0
1319,0,0,26,39820.0,0
1320,0,0,30,48601.0,0
1321,0,0,56,43527.0,0
1322,0,0,59,45684.0,0
1323,0,0,56,39716.0,0
1324,0,0,26,57737.0,0
1325,0,1,31,34200.0,0
1326,0,1,30,47378.0,0
1327,0,0,27,56319.0,0
1328,0,0,64,57466.0,0
1329,0,0,53,52359.0,0
1330,0,0,33,36220.0,0
1331,0,1,29,27035.0,1
1332,0,0,62,37244.0,0
1333,0,0,50,49449.0,0
1334,0,0,36,51771.0,0
1335,0,0,57,72630.0,0
1336,0,0,28,65011.0,1
1337,0,1,45,25387.0,0
1338,0,0,42,51018.0,1
1339,0,1,35,31257.0,0
1340,0,0,41,46134.0,0
1341,0,0,55,41754.0,0
1342,0,1,32,36870.0,0
1343,0,1,43,67638.0,0
1344,0,1,38,50741.0,0
1345,0,0,54,51404.0,0
1346,0,1,63,43744.0,0
1347,0,1,63,48793.0,0
1348,0,1,63,34758.0,1
1349,0,0,43,41910.0,0
1350,0,0,39,28361.0,0
1351,0,0,47,51627.0,0
1352,0,1,59,51228.0,0
1353,0,0,36,57313.0,0
1354,0,0,65,63460.0,0
1355,0,0,42,61870.0,0
1356,0,0,65,30139.0,0
1357,0,0,54,45873.0,0
1358,0,1,48,28646.0,0
1359,0,0,26,58120.0,0
1360,0,1,32,47570.0,1
1361,0,1,43,55966.0,0
1362,0,0,30,56750.0,0
1363,0,1,48,35174.0,0
1364,0,1,26,27130.0,0
1365,0,0,31,55019.0,0
1366,0,1,34,36298.0,0
1367,0,0,44,55212.0,0
1368,0,0,29,36509.0,0
1369,0,0,43,41348.0,1
1370,0,0,43,53326.0,0
1371,0,1,28,42443.0,1
1372,0,1,57,51040.0,0
1373,0,0,57,57112.0,0
1374,0,1,62,25322.0,0
1375,0,0,28,52966.0,0
1376,0,1,39,51404.0,1
1377,0,1,49,38260.0,0
1378,0,1,49,49102.0,0
1379,0,1,56,50255.0,0
1380,0,0,61,63150.0,0
1381,0,0,38,54885.0,0
1382,0,0,55,50487.0,0
1383,0,0,62,70194.0,1
1384,0,0,44,53386.0,0
1385,0,1,62,54757.0,0
1386,0,0,46,36290.0,0
1387,0,1,41,43656.0,0
1388,0,0,29,45064.0,0
1389,0,1,38,22642.0,0
1390,0,1,39,23881.0,0
1391,0,1,46,26934.0,0
1392,0,1,42,42894.0,0
1393,0,1,60,38446.0,0
1394,0,0,52,61816.0,0
1395,0,0,56,31983.0,0
1396,0,1,55,41160.0,0
1397,0,0,49,51884.0,0
1398,0,1,46,29119.0,0
1399,0,1,38,35711.0,1
1400,0,0,51,45803.0,0
1401,0,0,31,49038.0,0
1402,0,1,34,19879.0,0
1403,0,0,29,61628.0,0
1404,0,1,61,28620.0,0
1405,0,0,46,52693.0,0
1406,0,1,54,28974.0,0
1407,0,0,42,51878.0,0
1408,0,1,40,35666.0,0
1409,0,0,37,54572.0,0
1410,0,0,40,52849.0,0
1411,0,0,58,51313.0,0
1412,0,0,52,38709.0,0
1413,0,1,59,47206.0,0
1414,0,0,26,68942.0,0
1415,0,0,46,41038.0,0
1416,0,0,35,55254.0,0
1417,0,1,65,35279.0,0
1418,0,0,47,64461.0,0
1419,0,1,63,62796.0,0
1420,0,0,61,41786.0,0
1421,0,0,26,42229.0,0
1422,0,0,29,44212.0,0
1423,0,0,46,52422.0,1
1424,0,0,27,44567.0,0
1425,0,0,37,38962.0,0
1426,0,0,55,50908.0,0
1427,0,1,63,24348.0,0
1428,0,1,56,41782.0,0
1429,0,0,38,56065.0,0
1430,0,0,39,43455.0,0
1431,0,1,58,57517.0,0
1432,0,0,60,51984.0,0
1433,0,0,29,52737.0,0
1434,0,0,34,52452.0,0
1435,0,0,48,54160.0,0
1436,0,0,60,45012.0,0
1437,0,1,29,31462.0,0
1438,0,1,33,35937.0,0
1439,0,0,52,49678.0,0
1440,0,0,52,43907.0,0
1441,0,1,37,22088.0,1
1442,0,0,35,53083.0,0
1443,0,1,52,36241.0,0
1444,0,0,39,38074.0,0
1445,0,0,30,46100.0,0
1446,0,1,40,46437.0,0
1447,0,1,56,35024.0,0
1448,0,0,37,71308.0,0
1449,0,1,28,31706.0,0
1450,0,0,50,49535.0,0
1451,0,1,58,43099.0,0
1452,0,1,40,39684.0,0
1453,0,1,55,32330.0,0
1454,0,1,38,27551.0,0
1455,0,0,43,44748.0,0
1456,0,1,35,32093.0,0
1457,0,0,27,47566.0,0
1458,0,0,51,53306.0,0
1459,0,0,37,66803.0,0
1460,0,0,41,56620.0,0
1461,0,0,53,49212.0,0
1462,0,1,47,42866.0,0
1463,0,0,34,64117.0,0
1464,0,0,28,40089.0,0
1465,0,0,28,50937.0,0
1466,0,0,42,42311.0,1
1467,0,1,61,29075.0,0
1468,0,1,57,49827.0,0
1469,0,1,35,45270.0,0
1470,0,0,36,49767.0,0
1471,0,0,51,55404.0,0
1472,0,0,28,54981.0,0
1473,0,1,42,42005.0,0
1474,0,1,32,37674.0,0
1475,0,0,57,41872.0,0
1476,0,0,34,53469.0,0
1477,0,1,35,29205.0,0
1478,0,0,59,42822.0,0
1479,0,1,40,33303.0,0
1480,0,0,25,45951.0,1
1481,0,0,51,43683.0,0
1482,0,1,60,37472.0,0
1483,0,0,54,52047.0,0
1484,0,1,63,57255.0,0
1485,0,1,57,27806.0,0
1486,0,0,61,42382.0,1
1487,0,0,47,35831.0,0
1488,0,0,31,56836.0,0
1489,0,0,45,53660.0,0
1490,0,0,47,52946.0,0
1491,0,1,60,42333.0,0
1492,0,0,44,57373.0,0
1493,0,0,28,62618.0,0
1494,0,1,64,61073.0,0
1495,0,0,28,45837.0,0
1496,0,0,27,38253.0,0
1497,0,1,59,42363.0,0
1498,0,0,55,56337.0,0
1499,0,0,52,55803.0,0
1500,0,0,64,51566.0,0
1501,0,1,58,50721.0,1
1502,0,1,27,45712.0,0
1503,0,0,38,47051.0,1
1504,0,0,62,70006.0,0
1505,0,1,29,39080.0,0
1506,0,1,27,44698.0,0
1507,0,0,34,31464.0,0
1508,0,0,28,52455.0,0
1509,0,1,38,25018.0,0
1510,0,0,37,39336.0,1
1511,0,0,63,57909.0,0
1512,0,0,53,58805.0,0
1513,0,0,34,25664.0,0
1514,0,1,50,39539.0,0
1515,0,1,31,44794.0,0
1516,0,0,40,40046.0,0
1517,0,0,31,52079.0,0
1518,0,1,45,32377.0,0
1519,0,1,53,35501.0,0
1520,0,1,53,49786.0,0
1521,0,0,27,59337.0,0
1522,0,1,54,33468.0,0
1523,0,1,64,45185.0,0
1524,0,0,34,31710.0,0
1525,0,0,38,33051.0,0
1526,0,0,37,36313.0,0
1527,0,1,55,37702.0,0
1528,0,0,38,45190.0,0
1529,0,0,47,48849.0,0
1530,0,1,47,32827.0,0
1531,0,0,48,50110.0,1
1532,0,0,55,38563.0,0
1533,0,1,49,50722.0,0
1534,0,1,46,51550.0,0
1535,0,0,61,53119.0,0
1536,0,0,37,51119.0,0
1537,0,0,43,43044.0,0
1538,0,1,48,28689.0,0
1539,0,1,35,45610.0,0
1540,0,0,34,68974.0,0
1541,0,0,43,53841.0,0
1542,0,1,41,32459.0,0
1543,0,0,39,69983.0,0
1544,0,1,26,50625.0,0
1545,0,1,26,31879.0,0
1546,0,0,59,54318.0,1
1547,0,0,55,61760.0,0
1548,0,0,48,50011.0,0
1549,0,1,63,49772.0,0
1550,0,1,38,45269.0,0
1551,0,0,49,44323.0,0
1552,0,1,37,50420.0,0
1553,0,1,65,43790.0,0
1554,0,1,63,29142.0,0
1555,0,0,34,62867.0,0
1556,0,1,30,25085.0,0
1557,0,0,29,41513.0,0
1558,0,1,53,56270.0,0
1559,0,0,49,51383.0,0
1560,0,1,35,40530.0,0
1561,0,0,51,46318.0,0
1562,0,0,27,50375.0,0
1563,0,0,61,27627.0,0
1564,0,1,65,38193.0,1
1565,0,1,52,46154.0,0
1566,0,0,33,52088.0,0
1567,0,0,63,43584.0,0
1568,0,0,55,65544.0,0
1569,0,0,48,60712.0,0
1570,0,0,57,47954.0,0
1571,0,0,29,37401.0,1
1572,0,0,33,49876.0,0
1573,0,1,36,52140.0,0
1574,0,1,38,26366.0,0
1575,0,0,32,60524.0,0
1576,0,1,57,34599.0,0
1577,0,0,54,45802.0,0
1578,0,0,43,42184.0,1
1579,0,1,44,42883.0,0
1580,0,1,48,22319.0,0
1581,0,0,28,62717.0,1
1582,0,0,54,38486.0,0
1583,0,0,53,58065.0,0
1584,0,0,27,49214.0,0
1585,0,0,35,39758.0,0
1586,0,1,36,41111.0,0
1587,0,0,40,44838.0,0
1588,0,1,29,18470.0,0
1589,0,1,38,41574.0,0
1590,0,1,42,44873.0,0
1591,0,0,53,48153.0,0
1592,0,1,49,34558.0,0
1593,0,0,42,52348.0,0
1594,0,0,31,58966.0,0
1595,0,1,38,52754.0,0
1596,0,1,54,56834.0,0
1597,0,0,60,56026.0,0
1598,0,0,27,71299.0,0
1599,0,0,28,49588.0,0
1600,0,0,56,44941.0,0
1601,0,0,28,37421.0,0
1602,0,1,42,40273.0,0
1603,0,0,26,43586.0,0
1604,0,0,54,50726.0,0
1605,0,0,53,32234.0,0
1606,0,1,57,61265.0,0
1607,0,1,50,41520.0,0
1608,0,1,37,60390.0,0
1609,0,0,43,62881.0,0
1610,0,1,32,27182.0,0
1611,0,0,26,59758.0,0
1612,0,0,54,48842.0,0
1613,0,0,62,47975.0,0
1614,0,0,26,46736.0,0
1615,0,1,29,60260.0,0
1616,0,0,31,59396.0,0
1617,0,1,38,59727.0,0
1618,0,1,53,36957.0,0
1619,0,1,51,39206.0,0
1620,0,1,55,57027.0,0
1621,0,0,25,32007.0,0
1622,0,0,52,43058.0,0
1623,0,1,54,49644.0,0
1624,0,1,49,42949.0,0
1625,0,0,65,39134.0,0
1626,0,1,38,64327.0,0
1627,0,0,62,46285.0,0
1628,0,0,56,43789.0,0
1629,0,1,53,39665.0,0
1630,0,1,52,33457.0,0
1631,0,0,52,48960.0,0
1632,0,0,46,43791.0,0
1633,0,0,44,62242.0,0
1634,0,0,51,61527.0,0
1635,0,0,33,44051.0,0
1636,0,1,26,44494.0,1
1637,0,0,56,58628.0,0
1638,0,1,53,47634.0,0
1639,0,0,43,50447.0,0
1640,0,0,39,55074.0,0
1641,0,1,50,55542.0,0
1642,0,1,49,45068.0,1
1643,0,1,63,33450.0,0
1644,0,0,44,48021.0,0
1645,0,0,29,61911.0,0
1646,0,0,40,44320.0,0
1647,0,0,28,43211.0,0
1648,0,1,49,24910.0,0
1649,0,0,53,27825.0,0
1650,0,0,39,44151.0,0
1651,0,0,35,64425.0,0
1652,0,0,49,54949.0,0
1653,0,0,63,33625.0,0
1654,0,0,42,48813.0,0
1655,0,0,44,32873.0,0
1656,0,1,51,40455.0,0
1657,0,1,64,40683.0,0
1658,0,0,54,61299.0,1
1659,0,1,42,52720.0,0
1660,0,1,52,42194.0,0
1661,0,1,51,60513.0,0
1662,0,0,56,31748.0,0
1663,0,1,25,49124.0,0
1664,0,1,64,35142.0,0
1665,0,0,42,62995.0,0
1666,0,1,47,25690.0,0
1667,0,1,64,41046.0,0
1668,0,1,52,38226.0,1
1669,0,1,65,44449.0,0
1670,0,0,30,67815.0,0
1671,0,1,30,30927.0,1
1672,0,0,34,50851.0,0
1673,0,0,43,63588.0,0
1674,0,0,54,55624.0,0
1675,0,1,64,58870.0,1
1676,0,1,46,37292.0,0
1677,0,1,44,28466.0,1
1678,0,1,44,49255.0,0
1679,0,1,35,42013.0,0
1680,0,0,61,63801.0,0
1681,0,0,52,49660.0,0
1682,0,0,58,62827.0,0
1683,0,1,51,48722.0,0
1684,0,1,61,17003.0,1
1685,0,1,46,38413.0,0
1686,0,0,54,34287.0,0
1687,0,1,28,27723.0,0
1688,0,0,45,49750.0,0
1689,0,0,48,53226.0,0
1690,0,1,59,45009.0,0
1691,0,1,36,26247.0,0
1692,0,1,47,29717.0,0
1693,0,0,62,58181.0,1
1694,0,1,46,27271.0,0
1695,0,1,49,45569.0,0
1696,0,1,29,45366.0,1
1697,0,0,51,48183.0,0
1698,0,0,53,57190.0,0
1699,0,0,45,55175.0,0
1700,0,0,57,49245.0,0
1701,0,0,45,51680.0,0
1702,0,0,26,48815.0,0
1703,0,1,41,36209.0,0
1704,0,1,36,55205.0,0
1705,0,0,34,44447.0,0
1706,0,1,52,53619.0,0
1707,0,0,29,46071.0,0
1708,0,1,46,33789.0,0
1709,0,0,30,55497.0,0
1710,0,0,35,41518.0,0
1711,0,1,43,33976.0,0
1712,0,0,53,60702.0,0
1713,0,0,46,50768.0,0
1714,0,1,45,48762.0,1
1715,0,0,64,63072.0,0
1716,0,0,31,32620.0,0
1717,0,1,55,16118.0,0
1718,0,0,64,34130.0,0
1719,0,0,52,55210.0,0
1720,0,1,26,61278.0,0
1721,0,1,27,43140.0,0
1722,0,1,62,43046.0,1
1723,0,0,58,44974.0,0
1724,0,0,46,66204.0,0
1725,0,0,43,46079.0,0
1726,0,0,60,52620.0,0
1727,0,1,52,35108.0,0
1728,0,0,26,58066.0,1
1729,0,0,57,40682.0,0
1730,0,1,52,26545.0,0
1731,0,1,62,37155.0,0
1732,0,1,33,33275.0,0
1733,0,0,42,43995.0,0
1734,0,0,55,50151.0,0
1735,0,1,65,23579.0,0
1736,0,0,48,56399.0,0
1737,0,0,60,46280.0,0
1738,0,0,49,42912.0,0
1739,0,1,43,41792.0,0
1740,0,0,33,58846.0,0
1741,0,0,31,45347.0,0
1742,0,0,51,38031.0,0
1743,0,1,40,40604.0,0
1744,0,0,64,62299.0,0
1745,0,0,35,38351.0,0
1746,0,0,45,55898.0,0
1747,0,0,53,57956.0,0
1748,0,1,43,22302.0,1
1749,0,1,26,32130.0,0
1750,0,0,48,39598.0,0
1751,0,0,57,51511.0,0
1752,0,0,61,53191.0,0
1753,0,0,65,54554.0,0
1754,0,0,26,55624.0,0
1755,0,0,30,37417.0,0
1756,0,0,46,36383.0,0
1757,0,0,46,47437.0,0
1758,0,0,26,35201.0,1
1759,0,1,30,54870.0,0
1760,0,1,25,37213.0,0
1761,0,1,36,53794.0,0
1762,0,0,36,45549.0,0
1763,0,0,40,55886.0,0
1764,0,1,26,60915.0,0
1765,0,0,25,52358.0,0
1766,0,0,38,44331.0,0
1767,0,1,30,53142.0,1
1768,0,0,38,51704.0,0
1769,0,1,61,38092.0,0
1770,0,0,45,49505.0,1
1771,0,1,39,37753.0,0
1772,0,1,61,39761.0,0
1773,0,1,44,37525.0,0
1774,0,1,54,59257.0,0
1775,0,0,51,38145.0,1
1776,0,1,44,38652.0,0
1777,0,0,35,46872.0,0
1778,0,0,49,60014.0,0
1779,0,0,60,57282.0,0
1780,0,0,53,47446.0,0
1781,0,1,37,48388.0,0
1782,0,1,41,37061.0,0
1783,0,0,61,56585.0,0
1784,0,1,27,36819.0,0
1785,0,1,44,49327.0,0
1786,0,0,30,35886.0,0
1787,0,1,37,51418.0,0
1788,0,0,33,23166.0,0
1789,0,1,31,29132.0,0
1790,0,1,42,54918.0,0
1791,0,1,54,47356.0,0
1792,0,1,57,33115.0,0
1793,0,1,52,53295.0,0
1794,0,0,42,57241.0,0
1795,0,0,26,43694.0,0
1796,0,0,57,51584.0,0
1797,0,1,38,33633.0,0
1798,0,0,28,46061.0,0
1799,0,0,46,66606.0,0
1800,0,1,64,39594.0,0
1801,0,0,40,52669.0,0
1802,0,0,56,48441.0,0
1803,0,0,36,46689.0,0
1804,0,0,38,34038.0,0
1805,0,0,46,46460.0,0
1806,0,1,43,33921.0,0
1807,0,0,29,51148.0,0
1808,0,1,42,51984.0,1
